species,bone,bone_group,specimen,view,source_path,found,img_width,img_height,bbox_x,bbox_y,bbox_width,bbox_height,rbox_width,rbox_height,rbox_angle_deg,area_px,area_ratio,aspect_ratio,extent,solidity,elongation,ellipse_ratio,circularity,convexity,hu1,hu2,hu3,hu4,hu5,hu6,hu7,wp00,wp01,wp02,wp03,wp04,wp05,wp06,wp07,wp08,wp09,wp10,wp11,wp12,wp13,wp14,wp15,wp16,wp17,wp18,wp19,mean_width,std_width,max_width,min_width,curvature_mean,curvature_max
homo_sapiens,sacrum,sacro,sketchfab_c606367c21f64fe6b6d6f8f2b3ec4da4,14,/root/dev/base_datos_osea/renders/homo_sapiens/sacrum/sketchfab_c606367c21f64fe6b6d6f8f2b3ec4da4/homo_sapiens_sacrum_sketchfab_c606367c21f64fe6b6d6f8f2b3ec4da4_view014.png,True,512,512,135,86,211,283,292.14,190.99,-8.5,33758.5,0.128778,1.5296,0.5653,0.7703,0.5663,1.4784,0.4989,0.8822,0.6608,1.9115,2.4922,3.4974,-6.6522,-4.5439,6.6338,46.82,105.52,134.19,159.36,156.54,147.94,145.91,147.34,145.07,143.89,140.63,136.09,133.81,130.85,132.97,119.11,114.33,104.69,100.44,75.65,126.06,27.47,159.36,46.82,0.012203,0.064046
homo_sapiens,sacrum,sacro,sketchfab_c606367c21f64fe6b6d6f8f2b3ec4da4,15,/root/dev/base_datos_osea/renders/homo_sapiens/sacrum/sketchfab_c606367c21f64fe6b6d6f8f2b3ec4da4/homo_sapiens_sacrum_sketchfab_c606367c21f64fe6b6d6f8f2b3ec4da4_view015.png,True,512,512,158,180,191,161,194.43,153.81,-85.41,20118.0,0.076744,1.2641,0.6542,0.8188,0.3815,1.4006,0.539,0.8552,0.734,2.3115,3.5242,4.4272,9.3769,6.2798,-8.4054,55.22,108.37,115.47,109.73,106.58,104.5,108.57,130.78,135.69,134.45,131.54,123.41,127.55,141.67,149.24,149.72,14.0,80.94,52.87,31.14,105.57,38.07,149.72,14.0,0.022726,0.080513
homo_sapiens,sacrum,sacro,sketchfab_c606367c21f64fe6b6d6f8f2b3ec4da4,16,/root/dev/base_datos_osea/renders/homo_sapiens/sacrum/sketchfab_c606367c21f64fe6b6d6f8f2b3ec4da4/homo_sapiens_sacrum_sketchfab_c606367c21f64fe6b6d6f8f2b3ec4da4_view016.png,True,512,512,165,84,213,315,323.14,193.0,-84.25,37371.5,0.142561,1.6743,0.557,0.7833,0.6169,1.6632,0.5085,0.8978,0.65,1.8203,2.4516,3.2691,6.5768,5.0382,-6.1592,14.43,123.98,161.41,166.98,170.96,169.87,166.77,161.8,150.75,142.39,132.34,126.86,125.66,124.87,118.9,109.45,92.03,92.83,82.58,40.69,123.78,41.74,170.96,14.43,0.010369,0.058529
homo_sapiens,sacrum,sacro,sketchfab_c606367c21f64fe6b6d6f8f2b3ec4da4,17,/root/dev/base_datos_osea/renders/homo_sapiens/sacrum/sketchfab_c606367c21f64fe6b6d6f8f2b3ec4da4/homo_sapiens_sacrum_sketchfab_c606367c21f64fe6b6d6f8f2b3ec4da4_view017.png,True,512,512,140,99,220,322,345.28,174.01,-10.51,36072.5,0.137606,1.9843,0.5092,0.773,0.7393,1.977,0.4688,0.8859,0.614,1.5966,2.508,2.9383,5.7014,3.8178,6.0487,40.86,77.93,79.27,81.06,84.01,89.91,88.16,104.33,112.56,121.38,133.18,140.43,150.26,162.79,170.65,174.01,170.11,130.02,116.1,25.68,112.63,41.22,174.01,25.68,0.011406,0.043615
homo_sapiens,sacrum,sacro,sketchfab_c606367c21f64fe6b6d6f8f2b3ec4da4,18,/root/dev/base_datos_osea/renders/homo_sapiens/sacrum/sketchfab_c606367c21f64fe6b6d6f8f2b3ec4da4/homo_sapiens_sacrum_sketchfab_c606367c21f64fe6b6d6f8f2b3ec4da4_view018.png,True,512,512,156,108,208,276,294.01,174.44,-78.13,31609.5,0.120581,1.6855,0.5506,0.8242,0.6678,1.813,0.5119,0.8565,0.6923,1.913,3.8797,4.1876,8.3189,5.2108,-8.4419,23.74,34.46,41.77,52.23,127.16,129.48,137.41,163.63,173.05,170.94,169.29,159.45,144.16,114.9,107.85,89.46,95.44,131.65,99.29,66.9,111.61,46.53,173.05,23.74,0.022485,0.043344
homo_sapiens,sacrum,sacro,sketchfab_c606367c21f64fe6b6d6f8f2b3ec4da4,19,/root/dev/base_datos_osea/renders/homo_sapiens/sacrum/sketchfab_c606367c21f64fe6b6d6f8f2b3ec4da4/homo_sapiens_sacrum_sketchfab_c606367c21f64fe6b6d6f8f2b3ec4da4_view019.png,True,512,512,125,95,261,329,323.11,239.17,-64.75,45954.5,0.175303,1.351,0.5352,0.8853,0.3798,1.4513,0.5731,0.9003,0.7339,2.6853,2.6334,3.9316,7.2209,5.2828,7.9685,17.35,34.88,68.14,85.01,112.68,133.77,150.58,171.82,204.88,219.66,226.33,225.08,226.78,221.4,209.97,211.88,210.02,161.64,113.58,13.99,150.97,72.52,226.78,13.99,0.016824,0.055683
homo_sapiens,sacrum,sacro,sketchfab_c606367c21f64fe6b6d6f8f2b3ec4da4,20,/root/dev/base_datos_osea/renders/homo_sapiens/sacrum/sketchfab_c606367c21f64fe6b6d6f8f2b3ec4da4/homo_sapiens_sacrum_sketchfab_c606367c21f64fe6b6d6f8f2b3ec4da4_view020.png,True,512,512,154,120,191,267,253.57,195.36,-83.91,34987.5,0.133467,1.298,0.6861,0.8929,0.5276,1.4592,0.6217,0.8981,0.7373,2.2816,3.4784,5.5152,10.043,6.8814,-10.4495,68.36,98.72,122.69,134.12,123.33,145.31,152.91,157.35,161.01,165.98,171.84,178.69,184.3,189.06,191.37,56.28,189.76,125.38,122.01,99.25,141.89,38.85,191.37,56.28,0.012872,0.040093
homo_sapiens,sacrum,sacro,sketchfab_c606367c21f64fe6b6d6f8f2b3ec4da4,21,/root/dev/base_datos_osea/renders/homo_sapiens/sacrum/sketchfab_c606367c21f64fe6b6d6f8f2b3ec4da4/homo_sapiens_sacrum_sketchfab_c606367c21f64fe6b6d6f8f2b3ec4da4_view021.png,True,512,512,164,102,203,329,317.76,202.86,-4.37,43736.0,0.16684,1.5664,0.6549,0.8699,0.6367,1.7742,0.5507,0.8978,0.6849,1.9331,2.758,3.6183,6.8753,4.6214,-7.0895,109.06,198.42,202.86,201.18,196.66,188.3,183.61,174.33,164.59,156.09,153.32,147.72,140.81,134.9,122.78,110.59,108.36,90.34,89.5,46.55,146.0,43.01,202.86,46.55,0.0089,0.040384
homo_sapiens,sacrum,sacro,sketchfab_c606367c21f64fe6b6d6f8f2b3ec4da4,22,/root/dev/base_datos_osea/renders/homo_sapiens/sacrum/sketchfab_c606367c21f64fe6b6d6f8f2b3ec4da4/homo_sapiens_sacrum_sketchfab_c606367c21f64fe6b6d6f8f2b3ec4da4_view022.png,True,512,512,137,98,227,342,333.05,222.88,-77.6,47213.5,0.180105,1.4943,0.6082,0.9001,0.5341,1.6831,0.5519,0.8915,0.6986,2.0707,2.627,3.7096,6.9203,4.7691,7.2538,31.88,80.12,90.2,110.3,123.39,132.74,143.58,151.07,156.83,166.89,176.11,188.51,198.71,207.62,212.95,220.0,216.31,189.94,183.86,78.85,152.99,52.01,220.0,31.88,0.011602,0.034704
homo_sapiens,sacrum,sacro,sketchfab_c606367c21f64fe6b6d6f8f2b3ec4da4,23,/root/dev/base_datos_osea/renders/homo_sapiens/sacrum/sketchfab_c606367c21f64fe6b6d6f8f2b3ec4da4/homo_sapiens_sacrum_sketchfab_c606367c21f64fe6b6d6f8f2b3ec4da4_view023.png,True,512,512,141,110,230,323,323.3,226.52,-73.81,47436.0,0.180954,1.4272,0.6385,0.9463,0.5354,1.6294,0.5989,0.9,0.7162,2.1843,2.7344,4.0604,7.4578,5.1525,-9.9475,26.92,71.84,90.12,113.35,120.32,133.43,145.14,153.66,164.84,174.91,185.94,196.78,208.05,217.47,218.46,225.9,223.82,176.92,142.78,106.32,154.85,53.73,225.9,26.92,0.010903,0.042069
homo_sapiens,scapula,hueso_plano,sketchfab_0745bbb368b4401db89e73babe440ee8,0,/root/dev/base_datos_osea/renders/homo_sapiens/scapula/sketchfab_0745bbb368b4401db89e73babe440ee8/homo_sapiens_scapula_sketchfab_0745bbb368b4401db89e73babe440ee8_view000.png,True,512,512,121,126,274,253,273.0,252.0,-90.0,39992.0,0.152557,1.0833,0.5769,0.8632,0.5601,1.7965,0.5506,0.9008,0.6863,2.0302,2.5834,3.7142,6.9741,5.337,-7.0617,28.0,48.0,58.0,116.0,104.0,111.0,123.0,128.0,135.0,145.0,168.0,194.0,219.0,241.0,250.0,250.0,248.0,234.0,194.0,164.0,157.9,68.14,250.0,28.0,0.015141,0.039095
homo_sapiens,scapula,hueso_plano,sketchfab_0745bbb368b4401db89e73babe440ee8,1,/root/dev/base_datos_osea/renders/homo_sapiens/scapula/sketchfab_0745bbb368b4401db89e73babe440ee8/homo_sapiens_scapula_sketchfab_0745bbb368b4401db89e73babe440ee8_view001.png,True,512,512,138,125,268,224,270.82,212.52,-3.68,34175.0,0.130367,1.2743,0.5693,0.8411,0.6128,1.7075,0.5389,0.8959,0.6871,2.0798,2.4951,3.431,6.3942,4.5065,-7.9157,26.2,45.04,56.27,56.14,101.28,109.77,109.87,117.34,123.49,123.65,142.09,156.74,162.12,188.38,199.55,207.24,209.24,208.66,195.56,144.28,134.15,56.35,209.24,26.2,0.018007,0.045632
homo_sapiens,scapula,hueso_plano,sketchfab_0745bbb368b4401db89e73babe440ee8,2,/root/dev/base_datos_osea/renders/homo_sapiens/scapula/sketchfab_0745bbb368b4401db89e73babe440ee8/homo_sapiens_scapula_sketchfab_0745bbb368b4401db89e73babe440ee8_view002.png,True,512,512,110,129,272,267,339.13,192.26,-42.74,42272.0,0.161255,1.7639,0.5821,0.92,0.5883,1.635,0.6213,0.9222,0.6913,1.9969,2.693,4.1536,-7.736,-5.1947,-7.7191,45.28,65.39,103.16,119.88,133.89,146.22,159.62,168.43,167.31,173.97,179.51,184.72,187.27,186.42,172.8,111.69,92.64,89.87,71.56,48.89,130.43,47.54,187.27,45.28,0.009625,0.027661
homo_sapiens,scapula,hueso_plano,sketchfab_0745bbb368b4401db89e73babe440ee8,3,/root/dev/base_datos_osea/renders/homo_sapiens/scapula/sketchfab_0745bbb368b4401db89e73babe440ee8/homo_sapiens_scapula_sketchfab_0745bbb368b4401db89e73babe440ee8_view003.png,True,512,512,117,109,266,258,349.99,134.67,-39.96,30770.0,0.117378,2.5989,0.4484,0.8442,0.8181,2.3148,0.3432,0.7573,0.5883,1.4495,2.8824,3.6852,7.3397,-5.4682,-7.0124,21.9,37.96,86.43,95.94,95.26,119.72,125.92,116.55,113.88,3.38,118.27,1.76,115.5,118.91,124.01,120.3,110.88,85.27,59.02,17.8,84.43,42.74,125.92,1.76,0.019605,0.048737
homo_sapiens,scapula,hueso_plano,sketchfab_0745bbb368b4401db89e73babe440ee8,4,/root/dev/base_datos_osea/renders/homo_sapiens/scapula/sketchfab_0745bbb368b4401db89e73babe440ee8/homo_sapiens_scapula_sketchfab_0745bbb368b4401db89e73babe440ee8_view004.png,True,512,512,171,103,217,281,260.17,217.88,-9.14,29321.5,0.111853,1.1941,0.4809,0.7876,0.6387,1.597,0.3925,0.8175,0.6209,1.8108,2.1818,3.4677,-7.0047,-4.556,-6.3008,30.45,204.17,211.3,215.25,212.61,208.79,204.64,150.29,150.25,145.0,130.03,123.91,111.46,101.68,94.52,85.0,77.19,68.5,56.88,36.97,130.94,60.81,215.25,30.45,0.013924,0.045161
homo_sapiens,scapula,hueso_plano,sketchfab_0745bbb368b4401db89e73babe440ee8,5,/root/dev/base_datos_osea/renders/homo_sapiens/scapula/sketchfab_0745bbb368b4401db89e73babe440ee8/homo_sapiens_scapula_sketchfab_0745bbb368b4401db89e73babe440ee8_view005.png,True,512,512,111,104,245,268,280.25,183.13,-47.91,34403.5,0.131239,1.5303,0.524,0.8799,0.5183,1.6391,0.5529,0.8719,0.7067,2.063,2.9261,4.2694,7.938,5.3272,8.145,37.61,68.75,89.27,100.5,109.74,115.0,119.67,126.73,133.12,141.38,153.64,163.0,168.82,182.63,182.17,172.0,160.13,147.46,159.26,150.29,134.06,37.6,182.63,37.61,0.014552,0.05457
homo_sapiens,scapula,hueso_plano,sketchfab_0745bbb368b4401db89e73babe440ee8,6,/root/dev/base_datos_osea/renders/homo_sapiens/scapula/sketchfab_0745bbb368b4401db89e73babe440ee8/homo_sapiens_scapula_sketchfab_0745bbb368b4401db89e73babe440ee8_view006.png,True,512,512,138,158,279,144,277.62,130.03,-69.44,21923.5,0.083632,2.135,0.5457,0.8112,0.7771,1.9789,0.3582,0.7611,0.6094,1.6196,3.5847,3.5309,7.5355,4.3556,-7.1183,35.0,46.58,47.4,117.98,122.31,129.21,128.51,117.16,110.25,110.6,115.05,119.62,110.84,106.16,98.9,98.67,83.57,62.62,42.25,22.12,91.24,34.02,129.21,22.12,0.01983,0.042204
homo_sapiens,scapula,hueso_plano,sketchfab_0745bbb368b4401db89e73babe440ee8,7,/root/dev/base_datos_osea/renders/homo_sapiens/scapula/sketchfab_0745bbb368b4401db89e73babe440ee8/homo_sapiens_scapula_sketchfab_0745bbb368b4401db89e73babe440ee8_view007.png,True,512,512,177,112,196,326,352.74,155.29,-59.79,30443.0,0.116131,2.2715,0.4764,0.7825,0.8084,2.4097,0.3492,0.7964,0.5479,1.3736,2.3514,3.4398,-6.4296,-4.1479,-6.5621,28.51,47.93,68.96,79.24,91.69,103.71,113.78,112.57,129.91,137.61,134.31,127.41,106.32,87.46,98.33,121.07,126.1,121.58,58.45,40.81,96.79,32.17,137.61,28.51,0.011912,0.044915
homo_sapiens,scapula,hueso_plano,sketchfab_0745bbb368b4401db89e73babe440ee8,8,/root/dev/base_datos_osea/renders/homo_sapiens/scapula/sketchfab_0745bbb368b4401db89e73babe440ee8/homo_sapiens_scapula_sketchfab_0745bbb368b4401db89e73babe440ee8_view008.png,True,512,512,158,110,186,311,329.82,115.66,-57.81,18574.5,0.070856,2.8516,0.3211,0.7245,0.8987,2.8751,0.2422,0.7786,0.3966,0.9449,1.6554,2.03,3.8784,2.5258,4.6659,20.47,26.86,36.36,44.13,47.45,44.57,44.69,47.54,53.06,62.87,72.46,83.59,89.2,99.86,108.76,108.98,97.63,96.5,90.8,84.06,67.99,27.61,108.98,20.47,0.007377,0.0332
homo_sapiens,scapula,hueso_plano,sketchfab_0745bbb368b4401db89e73babe440ee8,9,/root/dev/base_datos_osea/renders/homo_sapiens/scapula/sketchfab_0745bbb368b4401db89e73babe440ee8/homo_sapiens_scapula_sketchfab_0745bbb368b4401db89e73babe440ee8_view009.png,True,512,512,189,126,172,207,223.86,136.89,-30.09,11656.0,0.044464,1.6353,0.3274,0.5841,0.439,1.7576,0.2606,0.7735,0.5708,2.2696,1.8292,3.1508,5.6413,4.3177,6.9953,8.93,14.07,14.12,15.8,21.99,71.33,115.24,119.38,124.57,106.17,112.87,123.3,125.9,125.9,121.71,46.46,40.63,30.79,24.19,15.03,68.92,47.77,125.9,8.93,0.020094,0.059811
homo_sapiens,scapula,hueso_plano,sketchfab_0745bbb368b4401db89e73babe440ee8,10,/root/dev/base_datos_osea/renders/homo_sapiens/scapula/sketchfab_0745bbb368b4401db89e73babe440ee8/homo_sapiens_scapula_sketchfab_0745bbb368b4401db89e73babe440ee8_view010.png,True,512,512,144,123,190,203,206.8,156.1,-20.75,23060.0,0.087967,1.3248,0.5979,0.8763,0.4815,1.2966,0.5837,0.8514,0.7433,2.4338,3.2962,4.3711,8.6923,6.0278,8.229,39.56,73.64,125.0,145.25,152.3,154.75,148.51,148.05,2.42,134.71,3.36,120.78,120.52,120.52,120.17,112.91,115.52,115.78,108.85,45.07,105.38,46.01,154.75,2.42,0.027023,0.089286
homo_sapiens,scapula,hueso_plano,sketchfab_0745bbb368b4401db89e73babe440ee8,11,/root/dev/base_datos_osea/renders/homo_sapiens/scapula/sketchfab_0745bbb368b4401db89e73babe440ee8/homo_sapiens_scapula_sketchfab_0745bbb368b4401db89e73babe440ee8_view011.png,True,512,512,193,70,149,328,328.69,142.75,-88.68,25555.0,0.097485,2.3025,0.5229,0.7423,0.8355,2.1858,0.2845,0.7403,0.5303,1.3437,2.9377,3.7391,7.0803,4.8348,-8.0177,49.01,66.96,76.63,138.08,142.4,142.75,132.06,104.95,97.11,95.04,100.32,107.32,110.32,108.25,102.63,85.84,79.56,55.8,49.94,25.02,93.5,32.01,142.75,25.02,0.015681,0.052605
homo_sapiens,scapula,hueso_plano,sketchfab_0745bbb368b4401db89e73babe440ee8,12,/root/dev/base_datos_osea/renders/homo_sapiens/scapula/sketchfab_0745bbb368b4401db89e73babe440ee8/homo_sapiens_scapula_sketchfab_0745bbb368b4401db89e73babe440ee8_view012.png,True,512,512,182,68,140,350,345.31,132.85,-22.84,15458.5,0.058969,2.5991,0.3155,0.5559,0.8904,2.6121,0.1754,0.763,0.3092,0.8236,1.0774,1.421,2.6718,1.8454,3.7469,12.66,22.07,19.26,22.07,25.13,24.84,25.23,27.41,29.83,42.3,61.99,74.99,91.0,111.81,125.01,122.72,128.2,128.45,116.85,33.62,62.27,43.54,128.45,12.66,0.010383,0.040163
homo_sapiens,scapula,hueso_plano,sketchfab_0745bbb368b4401db89e73babe440ee8,13,/root/dev/base_datos_osea/renders/homo_sapiens/scapula/sketchfab_0745bbb368b4401db89e73babe440ee8/homo_sapiens_scapula_sketchfab_0745bbb368b4401db89e73babe440ee8_view013.png,True,512,512,187,118,134,268,288.34,108.28,-66.68,10495.5,0.040037,2.6628,0.2923,0.5468,0.8511,2.8512,0.2057,0.8108,0.3105,0.8427,1.0256,1.3636,2.5583,1.8004,4.1259,14.31,19.14,22.02,33.19,69.86,102.95,107.9,85.1,91.28,94.56,37.16,25.89,23.4,19.46,22.36,21.66,27.72,28.39,23.91,19.17,44.47,32.17,107.9,14.31,0.019248,0.052176
homo_sapiens,scapula,hueso_plano,sketchfab_0745bbb368b4401db89e73babe440ee8,14,/root/dev/base_datos_osea/renders/homo_sapiens/scapula/sketchfab_0745bbb368b4401db89e73babe440ee8/homo_sapiens_scapula_sketchfab_0745bbb368b4401db89e73babe440ee8_view014.png,True,512,512,144,105,189,223,203.56,166.76,-59.46,23601.0,0.090031,1.2207,0.56,0.8328,0.3602,1.2794,0.5031,0.8195,0.7226,2.3507,3.1698,4.0965,-7.9224,-5.932,7.8448,65.51,136.54,153.52,157.32,153.83,145.92,150.67,147.38,144.13,134.19,131.99,131.52,135.08,132.85,10.21,125.3,117.39,107.8,96.69,70.12,122.4,35.97,157.32,10.21,0.024983,0.077707
homo_sapiens,scapula,hueso_plano,sketchfab_0745bbb368b4401db89e73babe440ee8,15,/root/dev/base_datos_osea/renders/homo_sapiens/scapula/sketchfab_0745bbb368b4401db89e73babe440ee8/homo_sapiens_scapula_sketchfab_0745bbb368b4401db89e73babe440ee8_view015.png,True,512,512,142,143,280,172,303.34,116.46,-76.6,16309.0,0.062214,2.6047,0.3386,0.7391,0.8917,2.6823,0.2385,0.7631,0.4411,1.0724,1.9956,2.4641,4.6955,3.0005,-5.7679,40.21,97.74,116.18,116.46,110.85,99.69,87.64,82.18,80.18,81.71,77.78,73.33,63.6,48.64,39.28,27.61,24.69,26.4,21.63,15.1,66.55,32.85,116.46,15.1,0.007957,0.03468
homo_sapiens,scapula,hueso_plano,sketchfab_0745bbb368b4401db89e73babe440ee8,16,/root/dev/base_datos_osea/renders/homo_sapiens/scapula/sketchfab_0745bbb368b4401db89e73babe440ee8/homo_sapiens_scapula_sketchfab_0745bbb368b4401db89e73babe440ee8_view016.png,True,512,512,148,94,204,351,358.27,184.94,-22.2,32283.5,0.123152,1.9373,0.4509,0.7698,0.8003,1.8634,0.352,0.811,0.5679,1.5212,2.1084,3.2931,-6.0315,-4.1414,-6.393,50.15,64.69,116.62,126.73,111.37,93.46,142.09,153.26,149.76,142.31,134.94,127.71,120.98,117.86,105.62,92.79,78.52,62.6,48.47,28.19,103.41,36.08,153.26,28.19,0.010045,0.040372
homo_sapiens,scapula,hueso_plano,sketchfab_0745bbb368b4401db89e73babe440ee8,17,/root/dev/base_datos_osea/renders/homo_sapiens/scapula/sketchfab_0745bbb368b4401db89e73babe440ee8/homo_sapiens_scapula_sketchfab_0745bbb368b4401db89e73babe440ee8_view017.png,True,512,512,145,107,205,267,302.08,132.5,-41.79,22772.0,0.086868,2.2798,0.416,0.809,0.8383,2.0465,0.3263,0.7679,0.5618,1.3942,2.3806,2.9488,5.6429,3.7278,-6.0618,72.17,91.86,92.33,84.57,96.25,123.91,132.11,131.63,128.89,115.51,92.49,81.66,75.69,69.22,65.49,60.08,62.0,55.34,45.26,20.01,84.82,29.81,132.11,20.01,0.01175,0.037998
homo_sapiens,scapula,hueso_plano,sketchfab_0745bbb368b4401db89e73babe440ee8,18,/root/dev/base_datos_osea/renders/homo_sapiens/scapula/sketchfab_0745bbb368b4401db89e73babe440ee8/homo_sapiens_scapula_sketchfab_0745bbb368b4401db89e73babe440ee8_view018.png,True,512,512,146,148,207,180,206.0,179.0,-90.0,24138.5,0.092081,1.1508,0.6478,0.9186,0.4291,1.1182,0.5778,0.8478,0.7639,3.7322,3.0341,4.8336,8.7752,6.7115,-9.4969,83.0,143.0,157.0,163.0,1.0,5.0,9.0,2.0,178.0,169.0,154.0,139.0,128.0,118.0,114.0,104.0,48.0,36.0,17.0,16.0,89.2,63.67,178.0,1.0,0.025698,0.075695
homo_sapiens,scapula,hueso_plano,sketchfab_0745bbb368b4401db89e73babe440ee8,19,/root/dev/base_datos_osea/renders/homo_sapiens/scapula/sketchfab_0745bbb368b4401db89e73babe440ee8/homo_sapiens_scapula_sketchfab_0745bbb368b4401db89e73babe440ee8_view019.png,True,512,512,94,125,300,240,289.98,242.86,-7.64,42735.5,0.163023,1.194,0.5935,0.8586,0.5307,1.5944,0.454,0.7986,0.6803,2.0373,2.5106,3.5183,6.5733,4.698,6.9172,108.77,201.68,234.19,241.8,240.34,235.51,226.0,207.76,189.65,166.99,145.72,149.62,140.57,134.22,123.46,110.15,110.87,103.49,90.93,67.87,161.48,54.9,241.8,67.87,0.010603,0.039492
homo_sapiens,scapula,hueso_plano,sketchfab_0745bbb368b4401db89e73babe440ee8,20,/root/dev/base_datos_osea/renders/homo_sapiens/scapula/sketchfab_0745bbb368b4401db89e73babe440ee8/homo_sapiens_scapula_sketchfab_0745bbb368b4401db89e73babe440ee8_view020.png,True,512,512,136,106,266,281,370.86,125.46,-47.67,28533.0,0.108845,2.9561,0.3817,0.8126,0.8797,2.6693,0.3206,0.7803,0.5237,1.244,2.8877,3.9405,-7.367,-4.565,7.981,28.32,45.73,74.33,83.4,90.59,98.05,100.07,102.29,104.38,106.0,106.74,106.36,110.74,121.64,121.42,108.12,100.97,84.35,40.72,30.41,88.23,28.46,121.64,28.32,0.010771,0.038582
homo_sapiens,scapula,hueso_plano,sketchfab_0745bbb368b4401db89e73babe440ee8,21,/root/dev/base_datos_osea/renders/homo_sapiens/scapula/sketchfab_0745bbb368b4401db89e73babe440ee8/homo_sapiens_scapula_sketchfab_0745bbb368b4401db89e73babe440ee8_view021.png,True,512,512,126,129,250,287,337.85,205.35,-35.64,40498.5,0.15449,1.6452,0.5644,0.8553,0.6091,1.7924,0.519,0.8834,0.6825,2.0591,2.504,3.902,-8.0142,-5.0675,7.1083,56.26,65.02,80.99,75.87,100.44,142.05,192.01,192.5,191.81,182.43,180.8,181.03,169.29,158.83,134.16,122.76,113.12,100.79,74.05,44.87,127.95,49.7,192.5,44.87,0.013017,0.034701
homo_sapiens,scapula,hueso_plano,sketchfab_0745bbb368b4401db89e73babe440ee8,22,/root/dev/base_datos_osea/renders/homo_sapiens/scapula/sketchfab_0745bbb368b4401db89e73babe440ee8/homo_sapiens_scapula_sketchfab_0745bbb368b4401db89e73babe440ee8_view022.png,True,512,512,110,125,283,258,361.19,182.64,-50.12,39867.5,0.152082,1.9776,0.546,0.873,0.6414,2.005,0.5564,0.9115,0.6634,1.8135,2.6411,3.7332,7.271,-5.7569,6.9684,31.63,71.2,108.58,120.84,136.2,151.18,159.25,165.78,162.73,167.6,172.73,173.52,179.03,152.24,100.25,68.4,55.32,55.03,54.41,30.73,115.83,51.4,179.03,30.73,0.012516,0.038687
homo_sapiens,scapula,hueso_plano,sketchfab_0745bbb368b4401db89e73babe440ee8,23,/root/dev/base_datos_osea/renders/homo_sapiens/scapula/sketchfab_0745bbb368b4401db89e73babe440ee8/homo_sapiens_scapula_sketchfab_0745bbb368b4401db89e73babe440ee8_view023.png,True,512,512,113,123,290,274,373.65,185.64,-46.02,42927.5,0.163755,2.0127,0.5402,0.8866,0.6399,2.0001,0.5527,0.9056,0.6653,1.7989,2.6739,3.6714,7.0755,5.5397,6.9357,39.52,64.4,105.95,128.9,143.86,156.69,167.23,173.4,172.63,175.09,173.48,174.98,167.27,139.81,125.9,88.44,64.77,58.32,51.82,41.75,120.71,49.9,175.09,39.52,0.011109,0.026405
homo_sapiens,scapula,hueso_plano,sketchfab_24d2b770d5e049e08b4239dac463de39,0,/root/dev/base_datos_osea/renders/homo_sapiens/scapula/sketchfab_24d2b770d5e049e08b4239dac463de39/homo_sapiens_scapula_sketchfab_24d2b770d5e049e08b4239dac463de39_view000.png,True,512,512,181,104,154,273,256.62,148.54,-17.18,10215.5,0.038969,1.7276,0.243,0.4503,0.7848,1.5538,0.1453,0.7102,0.3363,1.0689,0.9883,1.4885,2.7271,2.0259,4.1651,31.32,124.03,134.9,117.62,105.34,116.77,102.14,83.45,50.95,36.69,28.25,22.27,20.65,8.18,22.81,20.38,24.35,19.79,17.44,11.55,54.94,43.72,134.9,8.18,0.026407,0.064367
homo_sapiens,scapula,hueso_plano,sketchfab_24d2b770d5e049e08b4239dac463de39,1,/root/dev/base_datos_osea/renders/homo_sapiens/scapula/sketchfab_24d2b770d5e049e08b4239dac463de39/homo_sapiens_scapula_sketchfab_24d2b770d5e049e08b4239dac463de39_view001.png,True,512,512,160,106,158,239,217.98,142.5,-33.85,17065.0,0.065098,1.5297,0.4519,0.7868,0.6574,1.6634,0.4141,0.85,0.6484,1.9443,2.3227,3.3582,6.2595,4.3438,-6.5046,18.59,35.52,48.57,53.56,48.81,59.65,61.3,69.64,2.2,107.6,128.15,135.37,134.79,128.99,123.18,45.21,109.55,132.0,128.4,34.1,80.26,43.58,135.37,2.2,0.019949,0.055403
homo_sapiens,scapula,hueso_plano,sketchfab_24d2b770d5e049e08b4239dac463de39,2,/root/dev/base_datos_osea/renders/homo_sapiens/scapula/sketchfab_24d2b770d5e049e08b4239dac463de39/homo_sapiens_scapula_sketchfab_24d2b770d5e049e08b4239dac463de39_view002.png,True,512,512,192,66,141,364,358.77,132.47,-75.1,13348.5,0.05092,2.7084,0.2601,0.4809,0.9007,2.6424,0.1524,0.7797,0.2289,0.6315,0.7772,1.0079,1.9016,1.3239,-3.0552,10.89,12.81,15.59,18.48,19.44,20.15,20.54,1.8,0.71,25.19,41.03,60.42,75.16,92.18,131.28,131.22,116.35,69.56,76.71,54.82,49.72,41.52,131.28,0.71,0.013963,0.045715
